HermitianMat.inner_log_sub_le_log_alpha	lemma	private	a64188d5078c4958	QuantumInfo/Entropy/Relative.lean	2401
qRelEntropy_le_add_of_le_smul	theorem	public	d57221f222499374	QuantumInfo/Entropy/Relative.lean	2419
qRelativeEnt_op_le	theorem	public	153aca41282a6689	QuantumInfo/Entropy/Relative.lean	2450
sandwichedTraceFunctional	def	public	933d66a2525ff6b9	QuantumInfo/Entropy/DPI.lean	66
notation:Q̃_	notation	public	524e004e268d7be1	QuantumInfo/Entropy/DPI.lean	70
sandwichedTraceFunctional_nonneg	theorem	public	5ff07994b01823eb	QuantumInfo/Entropy/DPI.lean	90
sandwichedTraceFunctional_pos	theorem	public	02fb2a091d74e7ad	QuantumInfo/Entropy/DPI.lean	100
sandwichedTraceFunctional_conj_unitary_hermitian	theorem	public	e4c09b68194182f2	QuantumInfo/Entropy/DPI.lean	123
sandwichedTraceFunctional_conj_unitary_MState	theorem	public	3266f8d922b89b7b	QuantumInfo/Entropy/DPI.lean	139
f_alpha	def	public	0aa307fb8b2948dc	QuantumInfo/Entropy/DPI.lean	174
H_hat	def	public	1e03bdd11988734b	QuantumInfo/Entropy/DPI.lean	180
H_hat_nonneg	theorem	public	9ccb00c5f8bac77e	QuantumInfo/Entropy/DPI.lean	187
conj_supportProj_eq_of_ker_le	lemma	private	7f61fa104fb86558	QuantumInfo/Entropy/DPI.lean	196
ker_sigma_le_ker_conj_rpow	lemma	private	30bdc3ffe9ec1a91	QuantumInfo/Entropy/DPI.lean	210
H_hat_conj_sigma	theorem	public	9229bd33a9fd32ff	QuantumInfo/Entropy/DPI.lean	220
inner_rho_H_hat	theorem	public	645e634619ce6eea	QuantumInfo/Entropy/DPI.lean	238
f_alpha_at_optimizer	theorem	public	143505651a4096df	QuantumInfo/Entropy/DPI.lean	268
rpow_mul_neg_rpow_eq_supportProj	lemma	public	e901cd6d5745febd	QuantumInfo/Entropy/DPI.lean	287
supportProj_mul_of_ker_le	lemma	public	3b7014d985650c63	QuantumInfo/Entropy/DPI.lean	305
inner_eq_inner_conj_of_ker_le	lemma	public	34c7f4a5bb394c68	QuantumInfo/Entropy/DPI.lean	361
f_alpha_le_at_optimizer	theorem	public	36492a09f6f669f0	QuantumInfo/Entropy/DPI.lean	394
traceFunctional_eq_iSup_f_alpha	theorem	public	122305194bdb6a1d	QuantumInfo/Entropy/DPI.lean	434
f_alpha_convex_in_sigma	theorem	public	4a6e8bec611278dc	QuantumInfo/Entropy/DPI.lean	452
f_alpha_jointly_convex	theorem	public	b5327059b7b2ad64	QuantumInfo/Entropy/DPI.lean	494
f_alpha_bddAbove	theorem	public	f913719c0343e007	QuantumInfo/Entropy/DPI.lean	517
iSup_f_alpha_jointly_convex	theorem	public	b7b54e30290b2d9f	QuantumInfo/Entropy/DPI.lean	527
HermitianMat.ker_weighted_sum_le	theorem	public	024c30e69f4d30ed	QuantumInfo/Entropy/DPI.lean	545
sandwichedTraceFunctional_jointly_convex	theorem	public	8a8cf214b46a4e76	QuantumInfo/Entropy/DPI.lean	568
signDiag_mem_unitaryGroup	lemma	private	eb3a900bf398d226	QuantumInfo/Entropy/DPI.lean	598
twirlingU_mem_unitaryGroup	lemma	private	407e68debe4129e0	QuantumInfo/Entropy/DPI.lean	611
twirlingU	def	private	5b580f73927cb8f2	QuantumInfo/Entropy/DPI.lean	617
twirlingU_conj_entry	lemma	private	e0835fb099939d85	QuantumInfo/Entropy/DPI.lean	625
sum_sign_prod	lemma	private	ba2e951d2c3797b8	QuantumInfo/Entropy/DPI.lean	654
sum_perm_diag_entry	lemma	private	0ea3def3b499bf8d	QuantumInfo/Entropy/DPI.lean	682
twirling_sum_eq	lemma	private	16e9c78763749138	QuantumInfo/Entropy/DPI.lean	721
twirling_identity	lemma	private	807333b85a3888e1	QuantumInfo/Entropy/DPI.lean	748
exists_twirling_unitaries	lemma	private	490742a1c5fcbf8d	QuantumInfo/Entropy/DPI.lean	787
sandwichedTraceFunctional_mul	theorem	public	8a1ea2e99b0db293	QuantumInfo/Entropy/DPI.lean	827
sandwichedTraceFunctional_self	theorem	public	7d734e83ab5c2ef0	QuantumInfo/Entropy/DPI.lean	838
sandwichedTraceFunctional_tensor_invariant	theorem	public	e7ede0074dcef9f4	QuantumInfo/Entropy/DPI.lean	861
MState.conjTensorUnitary	def	public	efda5781f11482a6	QuantumInfo/Entropy/DPI.lean	872
MState.conjTensorUnitary_M	theorem	public	7b6a7a0688d728a4	QuantumInfo/Entropy/DPI.lean	879
sandwichedTraceFunctional_conj_tensorUnitary	theorem	public	30aaac39c9ce2c9e	QuantumInfo/Entropy/DPI.lean	884
conj_kron_one_entry	lemma	public	7bcc77cafbbf3206	QuantumInfo/Entropy/DPI.lean	899
twirling_hermitian_entry	lemma	public	a67b8ac3ccebbd0f	QuantumInfo/Entropy/DPI.lean	923
twirling_general_matrix	lemma	public	c6c5e9604b11a1a1	QuantumInfo/Entropy/DPI.lean	948
